type,udc_id,gen_id,name,resource_name,bus_id
GEN,SCE,HINSON_6_LBECH3,Long Beach Unit 3,LBEACH3G_7_N001,24171_LBEACH3G_13.8_GU3
GEN,SCE,HINSON_6_LBECH4,Long Beach Unit 4,LBEACH4G_7_N001,24172_LBEACH4G_13.8_GU4
GEN,SCE,LACIEN_2_VENICE,MWD Venice Hydroelectric Recovery Plant,LCIENEGA_6_N005,24208_LCIENEGA_66.0_GUVN
GEN,SCE,LEBECS_2_UNITS,Pastoria Energy Facility,LEBECS_2_UNITS-APND,N/A
GEN,PGAE,LECEF_1_UNITS,LOS ESTEROS ENERGY FACILITY AGGREGATE,LECEF_1_UNITS-APND,N/A
GEN,PGAE,LECEF_1_BATTRY,Calpine Energy Storage Demonstration,LECEFBGN_7_N003,35664_LECEFBGN_ 4.2_GUB1
GEN,PGAE,LGRAND_1_DR1,CAMPOS LAND COMPANY,LEGRAND_1_N018,34116_LE GRAND_115_GUM1
GEN,PGAE,HENRTA_6_SOLAR1,Lemoore 1,LEMORSLR_7_N001,34457_LEMORSLR_12.0_GU1
GEN,PGAE,HENRTA_6_SOLAR2,Westside Solar Power PV1,LEMORSLR_7_N003,34457_LEMORSLR_12.0_GU2
GEN,PGAE,LEWSTN_7_UNIT 1,LEWISTON HYDRO UNIT 1,LEWISTON_7_N002,31563_LEWISTON_12.0_GU1
GEN,PGAE,LEWSTN_7_WEBRFL,PAN PACIFIC (WEBER FLAT),LEWISTON_7_N003,31563_LEWISTON_12.0_GUWF
GEN,SDGE,LILIAC_6_SOLAR,Mesa Crest,LILAC_7_N003,22405_LILACGEN_12.5_GUSL
GEN,SCE,LGHTHP_2_SOLAR1,Boomer Trojan,LITEHIPE_2_N001,24084_LITEHIPE_230_GUM2
GEN,SCE,LGHTHP_2_SOLAR,Prologis Carson,LITEHIPE_2_N041,24084_LITEHIPE_230_GUM1
GEN,SCE,LGHTHP_6_QF,LIGHTHIPE QFS,LITEHIPE_6_N006,24083_LITEHIPE_66.0_GUQF
GEN,SCE,LITLRK_6_CREST,SCE LITLRK_6_CREST,LITLRKC1_7_N002,24343_LITLRKC1_12.0_GUC1
GEN,SCE,LITLRK_6_SOLAR1,Lancaster Little Rock C ,LITLRKC1_7_N003,24343_LITLRKC1_12.0_GUC
GEN,SCE,LITLRK_6_SOLAR3,One Ten Partners,LITLRKC1_7_N004,24343_LITLRKC1_12.0_GUS3
GEN,SCE,LITLRK_6_SOLAR4,Little Rock Pham Solar,LITLRKC1_7_N005,24343_LITLRKC1_12.0_GUPH
GEN,SCE,LITLRK_6_GBCSR1,Green Beanworks C,LITLRKC1_7_N007,24343_LITLRKC1_12.0_GUR1
GEN,SCE,LITLRK_6_SEPV01,Gestamp Solar 1,LITTLERK_6_N016,24419_LITTLERK_66.0_GUS1
GEN,SCE,LITLRK_6_SOLAR2,Palmdale 18,LITTLERK_6_N019,24343_LITLRKC1_12.0_GUS2
GEN,PGAE,LIVEOK_6_SOLAR,Harris,LIVEOAK_7_N003,32335_LIVE_OAK_12.0_GU1
GEN,SDGE,LAKHDG_6_UNIT 1,Lake Hodges Pumped Storage-Unit1,LKHODG1_7_N002,22625_LKHODG1 _13.8_GU1
GEN,SDGE,LAKHDG_6_UNIT 2,Lake Hodges Pumped Storage-Unit2,LKHODG2_7_N002,22626_LKHODG2 _13.8_GU1
GEN,PGAE,LMEC_1_PL1X3,Los Medanos Energy Center AGGREGATE,LMEC_1_PL1X3-APND,N/A
GEN,SCE,LNCSTR_6_SOLAR,"Sierra Sun Tower, LLC",LNCSTR_7_NODE1,24418_LANCSTR _66.0_GUSS
GEN,SCE,LNCSTR_6_CREST,Lanacaster Aggregate Solar Resources,LNCSTRC1_7_N002,24417_LNCSTRC1_12.0_GUC1
GEN,SCE,LNCSTR_6_SOLAR2,SEPV Sierra,LNCSTRC1_7_N003,24417_LNCSTRC1_12.0_GUS2
GEN,SCE,LNCSTR_6_DIVSR1,Division Solar,LNCSTRC1_7_N004,24417_LNCSTRC1_12.0_GUR1
GEN,SCE,TORTLA_1_SOLAR,Longboat Solar,LNGBATGN_7_N001,24760_LNGBATGN_33.0_GUS
GEN,PGAE,LOCKFD_1_BEARCK,Bear Creek Solar,LOCKFORD_7_N003,33563_LOCKFORD_21.0_GU1
GEN,PGAE,LOCKFD_1_KSOLAR,Kettleman Solar,LOCKFORD_7_N004,33563_LOCKFORD_21.0_GU2
GEN,NCPA,LODI25_2_UNIT 1,LODI GAS TURBINE,LODI25CT_7_B1,38120_LODI25CT_13.8_GU1
GEN,PGAE,LODIEC_2_PL1X2,Lodi Energy Center,LODIEC_2_PL1X2-APND,N/A
GEN,SCE,MONLTH_6_BOREL,BOREL HYDRO UNITS 1-3 AGGREGATE,LOR-BOR_6_N002,24455_LOR-BOR _66.0_GUBO
GEN,PGAE,LOWGAP_7_QFUNTS,Matthews Dam Hydro,LOWGAP_7_N002,31162_LOW GAP _12.0_GU1
GEN,PGAE,LOWGAP_1_SUPHR,Mill & Sulphur Creek Hydro,LOWGAP1_1_N004,31010_LOW GAP1_115_GUM1
GEN,PGAE,LAPAC_6_UNIT,LOUISIANA PACIFIC SAMOA,LPSAMOA_7_N002,31158_LP SAMOA_12.5_GU1
GEN,SCE,COPMT2_2_SOLAR2,CMS2,LSCM92_7_N005,18974_LS-CM92 _34.5_GU2
GEN,SCE,COPMT4_2_SOLAR4,Copper Mountain Solar 4,LSQ855_7_N001,18722_LS-Q855 _34.5_GUS4
GEN,PGAE,CAPMAD_1_UNIT 1,CAPCO MADERA Power Plant,MADERAG_7_B2,34179_MADERA_G_13.8_GU1
TG,SCE,MRCHNT_2_MELDYN,MRCHNT_2_MELDYN,MAGNOLIA_2_N008,N/A
TG,SCE,PCPM_ELDORADO230_I_VER_VER001,PCPM_ELDORADO230_I_VER_VER001,MAGNOLIA_2_N008,N/A
TG,SCE,PCPM_ELDORADO230_I_VER_VER002,PCPM_ELDORADO230_I_VER_VER002,MAGNOLIA_2_N008,N/A
GEN,PGAE,MAGUND_1_BKISR1,Bakersfield Industrial 1,MAGUNDEN_1_N005,34736_MAGUNDEN_115_GUM1
GEN,PGAE,MAGUND_1_BKSSR2,Bakersfield Solar 1,MAGUNDEN_1_N006,34736_MAGUNDEN_115_GUBS
GEN,PGAE,MALAGA_1_PL1X2,Malaga Power Aggregate,MALAGA_1_PL1X2-APND,N/A
GEN,PGAE,MALCHQ_7_UNIT 1,MALACHA HYDRO L.P.,MALCHA_7_B1,31764_MALCHA  _13.8_GU1
TG,PGAE,ARNW_MALIN500_I_AS_CERT01,ARNW_MALIN500_I_AS_CERT01,MALIN_5_N101,N/A
TG,PGAE,BCTSYS_5_PWXDYN,BCTSYS_5_PWXDYN,MALIN_5_N101,N/A
TG,PGAE,BPA1_MALIN500_I_AS_CERT01,BPA1_MALIN500_I_AS_CERT01,MALIN_5_N101,N/A
TG,PGAE,MALIN_5_BPADYN,MALIN_5_BPADYN,MALIN_5_N101,N/A
TG,PGAE,MALIN_5_GCPDDYN,Grant County Hydro Facilities,MALIN_5_N101,N/A
TG,PGAE,MALIN_5_IBERDR,Iberdrola Centroid Sytem Resource,MALIN_5_N101,N/A
TG,PGAE,MALIN_5_INHRED,CSF Columbia Gorge,MALIN_5_N101,N/A
TG,PGAE,MALIN_5_INHRPG,BIGLOW CANYON,MALIN_5_N101,N/A
TG,PGAE,PCPM_MALIN500_I_VER_VER001,PCPM_MALIN500_I_VER_VER001,MALIN_5_N101,N/A
TG,PGAE,PCPM_MALIN500_I_VER_VER002,PCPM_MALIN500_I_VER_VER002,MALIN_5_N101,N/A
TG,PGAE,PORT_MALIN500_I_AS_CERT01,PORT_MALIN500_I_AS_CERT01,MALIN_5_N101,N/A
TG,PGAE,PWRX_MALIN500_I_AS_CERT01,PWRX_MALIN500_I_AS_CERT01,MALIN_5_N101,N/A
TG,PGAE,PWRX_MALIN500_I_AS_CERTNS,PWRX_MALIN500_I_AS_CERTNS,MALIN_5_N101,N/A
TG,PGAE,PWRX_MALIN500_I_AS_CERTSP,PWRX_MALIN500_I_AS_CERTSP,MALIN_5_N101,N/A
TG,PGAE,WPAC_MALIN500_I_AS_TRASSP,WPAC_MALIN500_I_AS_TRASSP,MALIN_5_N101,N/A
GEN,SCE,MNDALY_7_UNIT 1,MANDALAY GEN STA. UNIT 1,MANDLY1G_7_B1,24089_MANDLY1G_13.8_GU1
GEN,SCE,MNDALY_7_UNIT 2,MANDALAY GEN STA. UNIT 2,MANDLY2G_7_B1,24090_MANDLY2G_13.8_GU2
GEN,SCE,MNDALY_7_UNIT 3,MANDALAY GEN STA. UNIT 3,MANDLY3G_7_B1,24222_MANDLY3G_16.0_GU3
GEN,PGAE,MANTEC_1_ML1SR1,Manteca Land 1,MANTECA_1_N033,33514_MANTECA _115_GUM1
TG,NCPA,NCPA_MARBLE60_I_AS_TRASSP,NCPA_MARBLE60_I_AS_TRASSP,MARBLSPP_6_N001,N/A
TG,SCE,LDWP_MARKETPLACE_I_AS_CERT01,LDWP_MARKETPLACE_I_AS_CERT01,MARKETPL_5_N501,N/A
GEN,PGAE,MARTIN_1_SUNSET,Sunset Reservoir - North Basin,MARTINC_1_GN001,33208_MARTIN C_115_GUSS
GEN,PGAE,MCARTH_6_BIGVAL,Big Valley Power,MCARTHR_6_N002,31550_MC ARTHR_60.0_GUBV
GEN,PGAE,MCARTH_6_FRIVRB,Fall River Mills Project B,MCARTHR_6_N003,31550_MC ARTHR_60.0_GUB
GEN,PGAE,MCCALL_1_QF,SMALL QF AGGREGATION - FRESNO,MCCALL_1_N093,34370_MC CALL _115_GUM1
TG,SCE,LDWP_ELDORADO500_I_AS_CERT01,LDWP_ELDORADO500_I_AS_CERT01,MCCULLGH_5_N101,N/A
GEN,SCE,MCGEN_1_UNIT,ACE COGENERATION,MCGEN_7_B1,24740_MC GEN  _13.8_GU1
GEN,SCE,MNDALY_6_MCGRTH,McGrath Beach Peaker,MCGPKGEN_7_B1,28306_MCGPKGEN_13.8_GUPK
GEN,PGAE,MCMULN_2_LO2BM1,Lone Oak 2 Digester,MCMULLN2_7_N002,99020_MCMULLN2_12.5_GUM1
GEN,PGAE,MCSWAN_6_UNITS,MC SWAIN HYDRO,MCSWAIN_6_N001,34226_MC SWAIN_70.0_GU1
GEN,PGAE,MDFKRL_2_PROJCT,MIDDLE FORK AND RALSTON PSP,MDFKRL_2_PROJCT-APND,N/A
TG,SCE,GRIFFI_2_LSPDYN,Griffith Energy,MEADS_2_N101,N/A
TG,SCE,PWRX_MEAD230_I_AS_CERT01,PWRX_MEAD230_I_AS_CERT01,MEADS_2_N101,N/A
TG,SCE,SCEHOV_2_HOOVER,SCEHOV_2_HOOVER,MEADS_2_N101,N/A
GEN,PGAE,MERCED_1_SOLAR1,Mission Solar,MERCED_7_N002,34145_MERCED  _21.0_GUG1
GEN,PGAE,MERCED_1_SOLAR2,Merced Solar,MERCED_7_N003,34145_MERCED  _21.0_GUG2
GEN,PGAE,MERCFL_6_UNIT,Merced Falls Powerhouse,MERCEDFL_7_N002,34322_MERCEDFL_12.0_GU1
GEN,PGAE,MESAP_1_QF,SMALL QF AGGREGATION - SAN LUIS OBISPO,MESA-PGE_1_N036,36256_MESA_PGE_115_GUM1
GEN,SCE,MESAS_2_QF,MESA QFS,MESACAL_6_N004,24209_MESA CAL_66.0_GUQF
GEN,SDGE,MSHGTS_6_MMARLF,MIRAMAR LANDFILL,MESAHGTS_6_N011,22448_MESAHGTS_69.0_GUM1
GEN,SDGE,MESARM_6_BIOSIT,Biosite Headquarters,MESARIM_6_GN001,22444_MESA RIM_69.0_GUBS
GEN,SDGE,MSOLAR_2_SOLAR2,Mesquite Solar 2,MESQSLR2_7_N002,23331_MESQSLR2_34.5_GU1
GEN,PGAE,METCLF_1_QF,SMALL QF AGGREGATION - SANTA CLARA WD,METCALF_1_N044,35642_METCALF _115_GUM1
GEN,PGAE,METEC_2_PL1X3,Metcalf Energy Center,METEC_2_PL1X3-APND,N/A
GEN,CWRS,MOJAVE_1_SIPHON,MOJAVE SIPHON POWER PLANT,MHVSPHN_1_N101,25650_MHV SPHN_115_GU1
GEN,PGAE,MIDWAY_1_QF,SMALL QF AGGREGATION - BAKERSFIELD,MIDWAY_1_N047,34774_MIDWAY  _115_GUM1
GEN,SCE,MIDWD_7_CORAMB,CELLC 7.5 MW Tehachapi Project,MIDWIND _6_GN001,24464_MIDWIND _66.0_GUCR
GEN,SCE,MIDWD_6_WNDLND,Windland Refresh 1,MIDWIND_6_N003,24464_MIDWIND _66.0_GUWR
GEN,SCE,MIDWD_2_WIND1,Windland Refresh 2,MIDWIND_6_N004,24464_MIDWIND _66.0_GUW2
GEN,SCE,MIDWD_2_WIND2,Coram Energy,MIDWIND_6_N005,24464_MIDWIND _66.0_GUBT
GEN,PGAE,MILBRA_1_QF,SMALL QF AGGREGATION - DAILY CITY,MILLBRAE_1_N007,33307_MILLBRAE_115_GUM1
GEN,PGAE,MLPTAS_7_QFUNTS,MLPTAS_7_QFUNTS,MILPITAS_1_N008,35624_MILPITAS_115_GUM1
GEN,SCE,MIRLOM_2_SOLAR1,1050 South Dupont,MIRALOM_2_N260,24093_MIRALOM _230_GUM1
GEN,SCE,MIRLOM_2_ONTARO,Ontario RT Solar,MIRALOMA_6_GN001,24210_MIRALOMA_66.0_GUOT
GEN,SCE,MIRLOM_6_DELGEN,CORONA ENERGY PARTNERS LTD.,MIRALOMA_6_N002,24210_MIRALOMA_66.0_GU1
GEN,SCE,MIRLOM_7_MWDLKM,Lake Mathews Hydroelectric Recovery Plan,MIRALOMA_6_N007,24210_MIRALOMA_66.0_GUMW
GEN,SCE,MIRLOM_2_CORONA,MWD Corona Hydroelectric Recovery Plant,MIRALOMA_6_N009,24210_MIRALOMA_66.0_GUCR
GEN,SCE,MIRLOM_2_TEMESC,MWD Temescal Hydroelectric Recovery Plan,MIRALOMA_6_N010,24210_MIRALOMA_66.0_GUTM
GEN,SCE,MIRLOM_2_RTS033,SPVP033,MIRALOMA_6_N012,24210_MIRALOMA_66.0_GU33
GEN,SCE,MIRLOM_2_RTS032,SPVP032,MIRALOMA_6_N013,24210_MIRALOMA_66.0_GU32
GEN,SCE,MIRLOM_2_CREST,SCE MIRLOM_2_CREST,MIRALOMA_6_N014,24210_MIRALOMA_66.0_GUC1
GEN,SCE,MIRLOM_2_LNDFL,Milliken Landfill Solar,MIRALOMA_6_N207,24210_MIRALOMA_66.0_GUL1
GEN,SCE,MIRLOM_2_MLBBTA,Mira Loma BESS A,MIRALOMA_6_N208,24210_MIRALOMA_66.0_GUBA
GEN,SCE,MIRLOM_2_MLBBTB,Mira Loma BESS B,MIRALOMA_6_N209,24210_MIRALOMA_66.0_GUBB
GEN,SDGE,MRGT_6_MMAREF,Miramar Energy Facility,MIRAMREF_7_B1,22489_MIRAMREF_13.8_GUEF
GEN,SDGE,MSSION_2_QF,SMALL QF AGGREGATION - SAN DIEGO,MISSION_2_N035,22504_MISSION _230_GUQF
GEN,PGAE,MISSIX_1_QF,SMALL QF AGGREGATION - SAB FRABCUSCI,MISSON_1_N015,33201_MISSIX  _12.0_GUQF
GEN,SCE,MONLTS_2_MONWD4,Monolith 4,MONLTS12_7_N003,24278_MONLTS12_12.5_GUW4
GEN,SCE,MONLTS_2_MONWD5,Monolith 5,MONLTS12_7_N004,24278_MONLTS12_12.5_GUW5
GEN,SCE,MONLTS_2_MONWD6,Monolith 6,MONLTS12_7_N005,24278_MONLTS12_12.5_GUW6
GEN,SCE,MONLTS_2_MONWD7,Monolith 7,MONLTS12_7_N006,24278_MONLTS12_12.5_GUW7
GEN,SCE,MONLTH_6_BATTRY,Tehachapi Storage Project,MONOLITH_6_N102,24414_MONOLITH_66.0_GU1
GEN,PGAE,MNTAGU_7_NEWBYI,GAS RECOVERY SYS. (NEWBY ISLAND 2),MONTAGUE_1_N011,35610_MONTAGUE_115_GUM1
GEN,PGAE,MONTPH_7_UNITS,MONTICELLO HYDRO AGGREGATE,MONTPH_7_UNITS-APND,N/A
GEN,SCE,MOORPK_2_CREST,SCE MOORPK_2_CREST,MOORPARK_2_N062,24099_MOORPARK_230_GUM1
GEN,SCE,MOORPK_2_CALABS,Calabasas Gas-to-Energy Facility,MOORPARK_6_GN010,24098_MOORPARK_66.0_GUS
GEN,SCE,MOORPK_6_QF,MOORPARK QFS,MOORPARK_6_N005,24098_MOORPARK_66.0_GUQF
GEN,SCE,MOORPK_7_UNITA1,WEME- Simi Valley Landfill,MOORPARK_6_N006,24098_MOORPARK_66.0_GUM1
GEN,PGAE,MORBAY_7_UNIT 3,MORRO BAY UNIT 3,MORRO3_7_B1,36409_MORRO 3 _18.0_GU3
GEN,PGAE,MORBAY_7_UNIT 4,MORRO BAY UNIT 4,MORRO4_7_B1,36410_MORRO 4 _18.0_GU4
GEN,SCE,MORWD_6_QF,Morwind,MORWIND_6_N001,24465_MORWIND _66.0_GUQF
GEN,PGAE,MOSSLD_1_QF,SMALL QF AGGREGATION - SANTA CRUZ,MOSSLD_1_N055,35922_MOSSLD  _115_GUM1
GEN,PGAE,MOSSLD_2_PSP1,MOSS LANDING POWER BLOCK 1,MOSSLD_2_PSP1-APND,N/A
GEN,PGAE,MOSSLD_2_PSP2,MOSS LANDING POWER BLOCK 2,MOSSLD_2_PSP2-APND,N/A
GEN,PGAE,MOSSLD_7_UNIT 6,MOSS LANDING UNIT 6,MOSSLND6_7_B2,36405_MOSSLND6_22.0_GU6
GEN,PGAE,MOSSLD_7_UNIT 7,MOSS LANDING UNIT 7,MOSSLND7_7_B2,36406_MOSSLND7_22.0_GU7
GEN,SCE,MRCHNT_2_PL1X3,Desert Star Energy Center,MRCHNT_2_PL1X3-APND,N/A
GEN,SDGE,MRGT_6_MEF2,Miramar Energy Facility II,MRGT_6_NODE1,22487_MEF MR2 _13.8_GUQ
GEN,SCE,MIRLOM_6_PEAKER,Mira Loma Peaker,MRLPKGEN_7_B1,28307_MRLPKGEN_13.8_GUPK
GEN,SDGE,MSOLAR_2_SOLAR3,"Mesquite Solar 3, LLC",MSOLGEN3_7_N003,23339_MSOLGEN3_34.5_GUS3
GEN,SCE,ETIWND_7_UNIT 3,ETIWANDA GEN STA. UNIT 3,MTNVIST3_7_B1,24052_MTNVIST3_18.0_GU3
GEN,SCE,ETIWND_7_UNIT 4,ETIWANDA GEN STA. UNIT 4,MTNVIST4_7_B1,24053_MTNVIST4_18.0_GU4
GEN,PGAE,MTNPOS_1_UNIT,MT.POSO COGENERATION CO.,MTPOSO_7_N001,35036_MT POSO _13.8_GU1
GEN,SCE,MTWIND_1_UNIT 1,Mountain View Power Project I,MTWND1-2_7_N001,28060_MTWND1-2_34.5_GU1
GEN,SCE,MTWIND_1_UNIT 2,Mountain View Power Project II,MTWND1-2_7_N101,28060_MTWND1-2_34.5_GU2
GEN,SCE,MTWIND_1_UNIT 3,Mountain View Power Project III,MTWND3_7_N001,28059_MTWND 3 _34.5_GU3
GEN,PGAE,BRDSLD_2_MTZUM2,NextEra Energy Montezuma Wind II,MTZUMA2_7_B1,30178_MNTZUMA2_34.5_GUM2
GEN,SDGE,MURRAY_6_UNIT,Grossmont Hospital,MURRAYGN_7_N018,22531_MURRAYGN_12.5_GU1
GEN,PGAE,NAPA_2_UNIT,NAPA HOSPITAL,NAPA_6_N003,32656_NAPA    _60.0_GUM1
GEN,PGAE,NAROW1_2_UNIT,NARROWS PH 1 UNIT,NARROWS1_7_B1,32466_NARROWS1_11.0_GU1
GEN,PGAE,NAROW2_2_UNIT,Narrows Powerhouse Unit 2,NARROWS2_7_B1,32468_NARROWS2_13.8_GU1
GEN,PGAE,NAVY35_1_UNITS,"OCCIDENTAL OF ELK HILLS, INC.",NAVY35R_7_B1,35064_NAVY 35R_ 9.1_GU1
GEN,SCE,NAVYII_2_UNITS,COSO POWER DEVELOPER (NAVY II) AGGREGATE,NAVYII_2_UNITS-APND,N/A
GEN,NCPA,NCPA_7_GP1UN1,NCPA GEO PLANT 1 UNIT 1,NCPA1GY1_7_B2,38106_NCPA1GY1_13.8_GU1
GEN,NCPA,NCPA_7_GP1UN2,NCPA GEO PLANT 1 UNIT 2,NCPA1GY2_7_B2,38108_NCPA1GY2_13.8_GU2
GEN,NCPA,NCPA_7_GP2UN3,NCPA GEO PLANT 2 UNIT 3,NCPA2GY1_7_B2,38110_NCPA2GY1_13.8_GU3
GEN,NCPA,NCPA_7_GP2UN4,NCPA GEO PLANT 2 UNIT 4,NCPA2GY2_7_B2,38112_NCPA2GY2_13.8_GU4
GEN,SCE,NEENCH_6_SOLAR,Alpine Solar,NEENACH_6_N008,24420_NEENACH _66.0_GU1
GEN,SCE,NEENCH_6_SOLAR1,Neenach Solar 1B South,NEENCHGN_7_N001,24415_NEENCHGN_12.0_GUS1
GEN,PGAE,REDBLF_6_UNIT,RED BLUFF PEAKER PLANT,NEORBLF_7_B1,31621_NEO RBLF_13.8_GU1
GEN,PGAE,NEWARK_1_QF,NEWARK 1 QF,NEWARKD_1_N126,35120_NEWARK D_115_GUM1
GEN,PGAE,NWCSTL_7_UNIT 1,NEWCASTLE HYDRO,NEWCSTLE_7_B1,32460_NEWCSTLE_13.2_GU1
TG,SDGE,NGILAA_5_SDGDYN,NGILAA_5_SDGDYN,NGILAN_5_N034,N/A
GEN,PGAE,NHOGAN_6_UNITS,NEW HOGAN PH AGGREGATE,NHOGAN_6_UNITS-APND,N/A
GEN,SCE,PLAINV_6_NLRSR1,North Lancaster Ranch ,NLANCRAN_7_N001,24993_NLANCRAN_34.5_GULR
GEN,SDGE,NIMTG_6_NICOGN,NORTH ISLAND COGEN,NOISLMTR_6_N015,22576_NOISLMTR_69.0_GUM1
GEN,SDGE,NIMTG_6_NIQF,NORTH ISLAND QF,NOISLMTR_6_N101,22576_NOISLMTR_69.0_GUQF
GEN,SCE,NZWIND_6_CALWND,Wind Resource I,NORTHWND_6_N002,24462_NORTHWND_66.0_GUCW
GEN,SDGE,DIVSON_6_NSQF,DIVISION NAVAL STATION COGEN,NSCOGEN_7_B1,22552_NSCOGEN _12.5_GU1
GEN,PGAE,OAK C_1_EBMUD,MWWTP PGS 1 - ENGINES,OAKC12_7_N012,32908_OAK C12 _12.0_GUEB
TG,PGAE,CCSF_OAKDALE_I_AS_TRASSP,CCSF_OAKDALE_I_AS_TRASSP,OAKDLTID_1_N001,N/A
GEN,PGAE,OAK C_7_UNIT 1,OAKLAND STATION C GT UNIT 1,OAKLND12_7_N001,32901_OAKLND12_13.8_GU1
GEN,PGAE,OAK C_7_UNIT 2,OAKLAND STATION C GT UNIT 2,OAKLND12_7_N101,32901_OAKLND12_13.8_GU2
GEN,PGAE,OAK C_7_UNIT 3,OAKLAND STATION C GT UNIT 3,OAKLND3_7_N001,32903_OAKLND 3_13.8_GU3
GEN,SCE,OASIS_6_CREST,CREST Contracts,OASISC1_7_N002,24344_OASISC1 _12.0_GUC1
GEN,SCE,OASIS_6_SOLAR1,Morgan Lancaster I,OASISC1_7_N003,24344_OASISC1 _12.0_GU1
GEN,SCE,OASIS_6_SOLAR3,Soccer Center,OASISC1_7_N004,24344_OASISC1 _12.0_GUS3
GEN,SCE,OASIS_6_GBDSR4,Green Beanworks D,OASISC1_7_N005,24344_OASISC1 _12.0_GUR4
GEN,SCE,OASIS_6_SOLAR2,Oasis Solar,OASISG2_7_N001,24940_OASIS G2_34.5_GUS2
GEN,SDGE,OGROVE_6_PL1X2,Orange Grove Energy Center,OGROVE_6_PL1X2-APND,N/A
GEN,PGAE,OILDAL_1_UNIT 1,Oildale Energy,OILDALE_1_N101,34744_OILDALE _115_GU1
GEN,PGAE,OILFLD_7_QFUNTS,Nacimiento Hydroelectric Plant,OILFLDS_6_N009,36084_OILFLDS _60.0_GUM1
GEN,PGAE,OLDRIV_6_BIOGAS,Bidart Old River 1,OLDRIVR_6_N007,34904_OLD RIVR_70.0_GUM1
GEN,PGAE,OLDRIV_6_LKVBM1,Lakeview Dairy Biogas,OLDRIVR_7_N033,34903_OLD RIVR_12.0_GULB
GEN,PGAE,OLDRIV_6_CESDBM,CES Dairy Biogas,OLDRIVR_7_N044,34903_OLD RIVR_12.0_GUCB
GEN,SDGE,OLDTWN_6_USD,University of San Diego,OLDTOWN_6_GN001,22592_OLD TOWN_69.0_GUUS
GEN,SCE,OLINDA_7_LNDFIL,OLINDA_7_LNDFIL,OLINDA_6_N002,24211_OLINDA  _66.0_GULF
GEN,SCE,OLINDA_2_QF,OLINDA QFS,OLINDA_6_N004,24211_OLINDA  _66.0_GUQF
GEN,SCE,OLINDA_7_BLKSND,BlackSand Generating Facility,OLINDA_6_N007,24211_OLINDA  _66.0_GUBS
GEN,SCE,OLINDA_2_COYCRK,MWD Coyote Creek Hydroelectric Recovery ,OLINDA_6_N008,24211_OLINDA  _66.0_GUCR
GEN,SCE,OLINDA_2_LNDFL2,Brea Power II,OLINDA_6_N009,24211_OLINDA  _66.0_GUL2
GEN,PGAE,CALPIN_1_AGNEW,Agnews Power Plant,OLS-AGNE_7_N001,35860_OLS-AGNE_13.8_GU1
GEN,PGAE,OLSEN_2_UNIT,OLSEN POWER PARTNERS,OLSEN_6_N001,31855_OLSEN   _60.0_GU1
GEN,SCE,OMAR_2_UNIT 1,KERN RIVER COGENERATION CO. UNIT 1,OMAR1G_7_B1,24102_OMAR  1G_13.8_GU1
GEN,SCE,OMAR_2_UNIT 2,KERN RIVER COGENERATION CO. UNIT 2,OMAR2G_7_B1,24103_OMAR  2G_13.8_GU2
GEN,SCE,OMAR_2_UNIT 3,KERN RIVER COGENERATION CO. UNIT 3,OMAR3G_7_B1,24104_OMAR  3G_13.8_GU3
GEN,SCE,OMAR_2_UNIT 4,KERN RIVER COGENERATION CO. UNIT 4,OMAR4G_7_B1,24105_OMAR  4G_13.8_GU4
GEN,SDGE,OLIVHN_6_OLVDAM,Olivenhain Dam,OMWD_6_GN001,22602_OMWD    _69.0_GUOD
GEN,PGAE,ONLLPP_6_UNITS,O'NEILL PUMP-GEN (AGGREGATE),ONLLPP_6_UNITS-APND,N/A
GEN,NCPA,ORLND_6_HIGHLI,High Line Canal Hydro,ORLANDB_6_N004,31724_ORLAND B_60.0_GUM1
GEN,PGAE,ORLND_6_SOLAR1,Enerparc California 2,ORLNDB_7_N001,31719_ORLND B _12.5_GU1
GEN,SCE,ORMOND_7_UNIT 1,ORMOND BEACH GEN STA. UNIT 1,ORMOND1G_7_B1,24107_ORMOND1G_26.0_GU1
GEN,SCE,ORMOND_7_UNIT 2,ORMOND BEACH GEN STA. UNIT 2,ORMOND2G_7_B1,24108_ORMOND2G_26.0_GU2
GEN,PGAE,OROVIL_6_UNIT,"Oroville Cogeneration, LP",OROENGY_7_B1,31888_OROENGY _12.0_GU1
GEN,PGAE,OROLOM_1_SOLAR2,Oro Loma Solar 2,OROLMGN_7_N004,34171_OROLM GN_12.5_GU2
GEN,PGAE,OROLOM_1_SOLAR1,Oro Loma Solar 1,OROLMGN_7_N005,34171_OROLM GN_12.5_GU1
GEN,PGAE,OROSI_6_SOLAR1,Peacock,OROSI_7_N001,34503_PEACOCKS_12.5_GUPC
GEN,PGAE,ORTGA_6_ME1SL1,Merced 1,ORTIGAGN_7_N001,34221_ORTIGAGN_12.5_GUS1
GEN,CWRS,OSO_6_NSPIN,OSO_6_NSPIN,OSO_6_N008,25621_OSO     _66.0_GUM1
GEN,SDGE,OTAY_6_UNITB1,OTAY LANDFILL UNITS AGGREGATE,OTAY_6_N017,22604_OTAY    _69.0_GUM1
GEN,SDGE,OTAY_7_UNITC1,Otay 3,OTAY_6_N018,22604_OTAY    _69.0_GUM2
GEN,SDGE,OTAY_6_LNDFL6,Otay 6,OTAYGEN_7_N003,22613_OTAY GEN_12.0_GU6
