JAKVAL_2_IONE,JACKSON VALLEY ENERG PTNRS (IONE),IENERGY_7_B1
JAKVAL_6_UNITG1,BUENA VISTA,Q481_7_GN001
JAVASR_1_JAVSR1,Java Solar,Q965C2_7_N001
JAYNE_6_WLSLR,Westlands Solar Farm PV 1,Q633C1_7_N001
JESSUP_1_HUDSON,Kiara Anderson,JESSUP_1_GN001
JRWOOD_1_UNIT 1,SAN JOAQUIN POWER COMPANY,JRWDGEN_1_N001
JVENTR_2_QFUNTS,TRES VAQUEROS WIND QF UNITS,JVENTER_2_N001
KALINA_2_UNIT 1,ALTAMONT COGENERATION CORP.,ALTA-CGE_6_N001
KANAKA_1_UNIT,KANAKA,KANAKA_1_N003
KANSAS_6_SOLAR,RE Kansas South,KANSASGN_7_N002
KEKAWK_6_UNIT,STS HYDROPOWER LTD. (KEKAWAKA),KEKAWAKA_6_N001
KELYRG_6_UNIT,KELLY RIDGE HYDRO,KELLYRDG_7_B1
KERKH1_7_UNIT 1,KERKHOFF PH 1 UNIT #1,KERCK1G1_7_B2
KERKH1_7_UNIT 2,KERKHOFF PH 1 UNIT #2,KERCK1G2_7_B1
KERKH1_7_UNIT 3,KERKHOFF PH 1 UNIT #3,KERCK1G3_7_B1
KERKH2_7_UNIT 1,KERKHOFF PH 2 UNIT #1,KERCKHOF_7_B1
KERMAN_6_SOLAR1,Fresno Solar South,KRMNFCP_7_N002
KERMAN_6_SOLAR2,Fresno Solar West,KRMNFCP_7_N003
KERNFT_1_UNITS,KERN FRONT LIMITED,KERNFRNT_7_B1
KERNRG_1_UNITS,South Belridge Cogen Facility,KERNRDGE_1_N003
KILARC_2_UNIT 1,KILARC HYDRO,KILRC1-2_7_B1
KINGCO_1_KINGBR,Kingsburg Cogen,KINGSBUR_7_B1
KINGRV_7_UNIT 1,KINGS RIVER HYDRO UNIT 1,KINGSRIV_7_B1
KIRKER_1_BATTRY,Black Diamond Energy Storage,BLKDMDBT_7_N002
KIRKER_7_KELCYN,KELLER CANYON LANDFILL GEN FACILICITY,WPBART_1_GN001
KNGBRG_1_KBSLR1,Kingsburg1,KINGSBRG_7_N003
KNGBRG_1_KBSLR2,Kingsburg2,KINGSBRG_7_N002
KNGCTY_6_UNITA1,King City Energy Center Unit #1,KCTYPKER_7_B1
KNTSTH_6_SOLAR,Kent South,S650AB_7_N001
KRNCNY_6_UNIT,KERN CANYON,KRNCNYN_6_N001
LAMONT_1_SOLAR1,Regulus Solar,2C559EQ2_7_N001
LAMONT_1_SOLAR2,Redwood Solar Farm 4,4C744C42_7_N001
LAMONT_1_SOLAR3,Woodmere Solar Farm,4C744C32_7_N001
LAMONT_1_SOLAR4,Hayworth Solar Farm,4C744C22_7_N001
LAMONT_1_SOLAR5,Redcrest Solar Farm,4C744C12_7_N001
LAPAC_6_UNIT,LOUISIANA PACIFIC SAMOA,LPSAMOA_7_N002
LAPLMA_2_UNIT 1,La Paloma Generating Plant Unit #1,LAPLMG1_7_B2
LAPLMA_2_UNIT 2,La Paloma Generating Plant Unit #2,LAPLMG2_7_B2
LAPLMA_2_UNIT 3,La Paloma Generating Plant Unit #3,LAPLMG3_7_B2
LAPLMA_2_UNIT 4,LA PALOMA GENERATING PLANT UNIT #4,LAPLMG4_7_B2
LASSEN_6_AGV1,AGV 1,LASSEN_6_N004
LASSEN_6_UNITS,Honey Lake Power,LASSEN_6_N003
LAWRNC_7_SUNYVL,City of Sunnyvale Unit 1 and 2,LAWRENCE_1_N006
LECEF_1_BATTRY,Calpine Energy Storage Demonstration,LECEFBGN_7_N003
LEPRFD_1_KANSAS,Kansas,S636_7_N001
LEWSTN_7_UNIT 1,LEWISTON HYDRO UNIT 1,LEWISTON_7_N002
LEWSTN_7_WEBRFL,PAN PACIFIC (WEBER FLAT),LEWISTON_7_N003
LFC 51_2_UNIT 1,PATTERSON PASS WIND FARM LLC,ADCC_2_N001
LGRAND_1_DR1,CAMPOS LAND COMPANY,LEGRAND_1_N018
LHILLS_6_SOLAR1,Lost Hills Solar,Q484_7_N001
LIVEOK_6_SOLAR,Harris,LIVEOAK_7_N003
LIVOAK_1_UNIT 1,LIVE OAK LIMITED,PSE-LVOK_7_B1
LMBEPK_2_UNITA1,Lambie Energy Center Unit #1,LAMBGT1_7_B1
LMBEPK_2_UNITA2,Creed Energy Center Unit #1,CREEDGT1_7_GN001
LMBEPK_2_UNITA3,Goose Haven Energy Center Unit #1,GOOSEHGT_7_GN001
LOCKFD_1_BEARCK,Bear Creek Solar,LOCKFORD_7_N003
LOCKFD_1_KSOLAR,Kettleman Solar,LOCKFORD_7_N004
LOWGAP_1_SUPHR,Mill & Sulphur Creek Hydro,LOWGAP1_1_N004
LOWGAP_7_QFUNTS,Matthews Dam Hydro,LOWGAP_7_N002
MAGUND_1_BKISR1,Bakersfield Industrial 1,MAGUNDEN_1_N005
MAGUND_1_BKSSR2,Bakersfield Solar 1,MAGUNDEN_1_N006
MALCHQ_7_UNIT 1,MALACHA HYDRO L.P.,MALCHA_7_B1
MANTEC_1_ML1SR1,Manteca Land 1,MANTECA_1_N033
MARCPW_6_SOLAR1,Maricopa West Solar PV,Q620_7_N001
MARKHM_1_CATLST,SAN JOSE COGEN,CATALYST_7_N002
MARTIN_1_SUNSET,Sunset Reservoir - North Basin,MARTINC_1_GN001
MCARTH_6_BIGVAL,Big Valley Power,MCARTHR_6_N002
MCARTH_6_FRIVRB,Fall River Mills Project B,MCARTHR_6_N003
MCCALL_1_QF,SMALL QF AGGREGATION - FRESNO,MCCALL_1_N093
MCMULN_2_LO2BM1,Lone Oak 2 Digester,MCMULLN2_7_N002
MCSWAN_6_UNITS,MC SWAIN HYDRO,MCSWAIN_6_N001
MENBIO_6_RENEW1,CalRENEW - 1(A),BIOMSJCT_6_GN001
MENBIO_6_UNIT,MENDOTA BIOMASS POWER,BIOPWR_7_N001
MERCED_1_SOLAR1,Mission Solar,MERCED_7_N002
MERCED_1_SOLAR2,Merced Solar,MERCED_7_N003
MERCFL_6_UNIT,Merced Falls Powerhouse,MERCEDFL_7_N002
MESAP_1_QF,SMALL QF AGGREGATION - SAN LUIS OBISPO,MESA-PGE_1_N036
METCLF_1_QF,SMALL QF AGGREGATION - SANTA CLARA WD,METCALF_1_N044
MIDSET_1_UNIT 1,MIDSET COGEN. CO.,TXMIDST_7_N001
MIDWAY_1_QF,SMALL QF AGGREGATION - BAKERSFIELD,MIDWAY_1_N047
MILBRA_1_QF,SMALL QF AGGREGATION - DAILY CITY,MILLBRAE_1_N007
MISSIX_1_QF,SMALL QF AGGREGATION - SAB FRABCUSCI,MISSON_1_N015
MKTRCK_1_UNIT 1,MCKITTRICK LIMITED,PSEMCKIT_7_B1
MLPTAS_7_QFUNTS,MLPTAS_7_QFUNTS,MILPITAS_1_N008
MNDOTA_1_SOLAR1,North Star Solar 1,Q607GEN_7_N002
MNDOTA_1_SOLAR2,Citizen Solar B ,SOLBGEN_7_N001
MNTAGU_7_NEWBYI,GAS RECOVERY SYS. (NEWBY ISLAND 2),MONTAGUE_1_N011
MORBAY_7_UNIT 3,MORRO BAY UNIT 3,MORRO3_7_B1
MORBAY_7_UNIT 4,MORRO BAY UNIT 4,MORRO4_7_B1
MOSSLD_1_QF,SMALL QF AGGREGATION - SANTA CRUZ,MOSSLD_1_N055
MOSSLD_7_UNIT 6,MOSS LANDING UNIT 6,MOSSLND6_7_B2
MOSSLD_7_UNIT 7,MOSS LANDING UNIT 7,MOSSLND7_7_B2
MRLSDS_6_SOLAR1,Morelos Solar,Q775EQ1_7_N002
MSTANG_2_SOLAR,Mustang,Q643WC2_7_N001
MSTANG_2_SOLAR3,Mustang 3,Q643WC2_7_N002
MSTANG_2_SOLAR4,Mustang 4,Q643WC2_7_N003
MTNLAS_6_UNIT,OGDEN POWER PACIFIC INC.(MT LASSEN),PEWWOOD_7_B1
MTNPOS_1_UNIT,MT.POSO COGENERATION CO.,MTPOSO_7_N001
MTNPWR_7_BURNEY,OGDEN POWER PACIFIC INC. (BURNEY),BURNEYQF_6_B2
NAPA_2_UNIT,NAPA HOSPITAL,NAPA_6_N003
NAROW1_2_UNIT,NARROWS PH 1 UNIT,NARROWS1_7_B1
NAROW2_2_UNIT,Narrows Powerhouse Unit 2,NARROWS2_7_B1
NAVY35_1_UNITS,OCCIDENTAL OF ELK HILLS INC.,NAVY35R_7_B1
NEWARK_1_QF,NEWARK 1 QF,NEWARKD_1_N126
NOVATO_6_LNDFL,Redwood Renewable Energy,RDWDLNDF_7_N001
NWCSTL_7_UNIT 1,NEWCASTLE HYDRO,NEWCSTLE_7_B1
OAK C_1_EBMUD,MWWTP PGS 1 - ENGINES,OAKC12_7_N012
OAK C_7_UNIT 1,OAKLAND STATION C GT UNIT 1,OAKLND12_7_N001
OAK C_7_UNIT 2,OAKLAND STATION C GT UNIT 2,OAKLND12_7_N101
OAK C_7_UNIT 3,OAKLAND STATION C GT UNIT 3,OAKLND3_7_N001
OAK L_1_GTG1,MWWTP PGS 2 - Turbine,STATINL_7_GN001
OILDAL_1_UNIT 1,Oildale Energy,OILDALE_1_N101
OILFLD_7_QFUNTS,Nacimiento Hydroelectric Plant,OILFLDS_6_N009
OLDRIV_6_BIOGAS,Bidart Old River 1,OLDRIVR_6_N007
OLDRIV_6_CESDBM,CES Dairy Biogas,OLDRIVR_7_N044
OLDRIV_6_LKVBM1,Lakeview Dairy Biogas,OLDRIVR_7_N033
OLDRV1_6_SOLAR,Old River One,S517_7_N001
OLIVEP_1_BATTRY,White River 2 BESS,Q557_7_N005
OLIVEP_1_SOLAR,White River Solar,S0479_7_N003
OLIVEP_1_SOLAR2,White River West,Q557_7_N001
OLSEN_2_UNIT,OLSEN POWER PARTNERS,OLSEN_6_N001
ORLND_6_SOLAR1,Enerparc California 2,ORLNDB_7_N001
OROLOM_1_SOLAR1,Oro Loma Solar 1,OROLMGN_7_N005
OROLOM_1_SOLAR2,Oro Loma Solar 2,OROLMGN_7_N004
OROSI_6_SOLAR1,Peacock,OROSI_7_N001
OROVIL_6_UNIT,Oroville Cogeneration LP,OROENGY_7_B1
ORTGA_6_ME1SL1,Merced 1,ORTIGAGN_7_N001
OXBOW_6_DRUM,OXBOW HYDRO,OXBOWF_7_B1
OXMTN_6_LNDFIL,Ox Mountain Landfill Generating Plant,OXMOUNTN_6_N001
PACLUM_6_UNIT,Humboldt Redwood,PACLUMB_7_N002
PACORO_6_UNIT,OGDEN POWER PACIFIC INC. (OROVILLE),APTORVC_6_N002
PAIGES_6_SOLAR,Paige Solar,Q526C2_7_N006
PEABDY_2_LNDFIL,G2 Energy Hay Road Power Plant,PEABODY_2_N024
PEABDY_2_LNDFL1,Potrero Hills Energy Producers,PTHLGEN_7_N002
PEORIA_1_SOLAR,Sonora 1,PEORIA_7_N003
PHOENX_1_UNIT,PHOENIX PH,PHOENIX_7_N001
PIT1_6_FRIVRA,Fall River Mills Project A,PIT1_6_N012
PIT1_7_UNIT 1,PIT PH 1 UNIT 1,PIT1U1_7_B1
PIT1_7_UNIT 2,PIT PH 1 UNIT 2,PIT1U1_7_B2
PIT5_7_QFUNTS,PIT 5 HYDRO QF UNITS,PIT5_7_N001
PIT6_7_UNIT 1,PIT PH 6 UNIT 1,PIT6U1_7_B1
PIT6_7_UNIT 2,PIT PH 6 UNIT 2,PIT6U2_7_B1
PIT7_7_UNIT 1,PIT PH 7 UNIT 1,PIT7U1_7_B1
PIT7_7_UNIT 2,PIT PH 7 UNIT 2,PIT7U2_7_B1
PITTSP_7_UNIT 5,PITTSBURG UNIT 5,PTSB5_7_B2
PITTSP_7_UNIT 6,PITTSBURG UNIT 6,PTSB6_7_B2
PITTSP_7_UNIT 7,PITTSBURG UNIT 7,PTS7SWNG_7_B2
PLACVL_1_CHILIB,Chili Bar Hydro,PLCRVLB2_7_N001
PLACVL_1_RCKCRE,Rock Creek Hydro,PLCRVLB2_7_N002
PLSNTG_7_LNCLND,Lincoln Landfill Power Plant,PLSNTGR_6_N013
PMPJCK_1_RB2SLR,Rio Bravo Solar 2,Q972GEN_7_N001
PMPJCK_1_SOLAR1,Pumpjack Solar I,Q653B_7_N001
PMPJCK_1_SOLAR2,Rio Bravo Solar 1,PMPJKG2_7_N001
PNOCHE_1_UNITA1,CalPeak Power Panoche Unit 1,DGPAN1_7_B1
POEPH_7_UNIT 1,POE HYDRO UNIT 1,POE1_7_B1
POEPH_7_UNIT 2,POE HYDRO UNIT 2,POE2_7_B1
POTTER_6_UNITS,Potter Valley,POTTRVLY_7_N002
POTTER_7_VECINO,Vecino Vineyards LLC,POTTRVLY_7_N003
PRNDAL_7_COVANT,COVANTA POWER PACIFIC (SALINAS),PRUNEDLE_1_N004
PSWEET_1_STCRUZ,Santa Cruz Energy LLC,PAULSWT_1_GN002
PSWEET_7_QFUNTS,PSWEET_7_QFUNTS,PAULSWT_1_N013
PUTHCR_1_SOLAR1,Putah Creek Solar Farm,PUTCR_7_N002
RALSTN_6_DR1,SAN MATEO COUNTY COMMUNITY COLLEGE DIST,RALSTTPB_6_N008
RBLUFF_6_SOLAR,2158-Stroing,REDBLFF_6_N008
RCKCRK_7_UNIT 1,ROCK CREEK HYDRO UNIT 1,ROCKCK1_7_B1
RCKCRK_7_UNIT 2,ROCK CREEK HYDRO UNIT 2,ROCKCK2_7_B1
REDBLF_6_UNIT,RED BLUFF PEAKER PLANT,NEORBLF_7_B1
REEDLY_6_SOLAR,Terzian,REEDLEY_7_N002
RICHMN_1_CHVSR2,Chevron 8.5,RICHGN2_7_N001
RICHMN_1_SOLAR,Chevron 2,RICHGEN_7_N002
RICHMN_7_BAYENV,BAY ENVIRONMENTAL (NOVE POWER),RICHMOND_1_N004
RIOBRV_6_UNIT 1,KERN HYDRO (OLCESE),RIOBRVQF_6_N001
RIOOSO_1_QF,SMALL QF AGGREGATION - GRASS VALLEY,RIOOSO_1_N033
RIVRBK_1_LNDFIL,Central Valley Ag Power Oakdale,RVRBANK_1_N010
RNDMTN_2_SLSPHY1,Silver Springs,ROUNDMT_2_N034
ROLLIN_6_UNIT,ROLLINS HYDRO,ROLLINSF_7_B1
RVRVEW_1_UNITA1,Riverview Energy Center (GP Antioch),RIVERVG1_7_B1
SALIRV_2_UNIT,SALINAS RIVER COGEN CO.,SALNRGN_7_B1
SANJOA_1_UNIT 1,SAN JOAQUIN COGEN,SJCOGEN_7_B2
SANLOB_1_LNDFIL,Cold Canyon,SNLSOB_7_N003
SARGNT_2_UNIT,SARGENT CANYON COGEN. COMPANY,SARGCNG_7_B1
SCHNDR_1_FIVPTS,Five Points Solar Station,SCHLNDLR_7_N002
SCHNDR_1_OS2BM2,Open Sky Digester Genset 2,SCHINDLR_1_N021
SCHNDR_1_WSTSDE,Westside Solar Station,SCHLNDLR_7_N003
SEAWST_6_LAPOS,SEA WEST WIND QF AGGREGATION,SEAWEST_6_N001
SGREGY_6_SANGER,Algonquin Power Sanger 2,SANGERCO_7_B1
SIERRA_1_UNITS,HIGH SIERRA LIMITED,HISIERRA_7_B1
SISQUC_1_SMARIA,Santa Maria II LFG Power Plant,SISQUOC_1_GN001
SKERN_6_SOLAR1,South Kern Solar PV Plant,STHKERN_7_N001
SKERN_6_SOLAR2,SKIC Solar,Q885C2_7_N001
SLST13_2_SOLAR1,Quinto Solar PV Project,2C577C1_7_N001
SLYCRK_1_UNIT 1,SLY CREEK HYDRO,SLYCREEK_7_B1
SMARQF_1_UNIT 1,SANTA MARIA COGEN,STMARIA_7_N101
SMPAND_7_UNIT,WHEELABRATOR LASSEN INC.,SMPSN-AN_7_B1
SMPRIP_1_SMPSON,Ripon Cogeneration Unit 1,SPCMPNY_7_B1
SMUDGO_7_UNIT 1,SONOMA POWER PLANT,SMUDGEO1_7_B1
SMYRNA_1_DL1SR1,Delano Land 1,SMYRNA2_1_N009
SMYRNA_1_SOLAR,Peterson Rd 1,SMYRGEN_7_N010
SNDBAR_7_UNIT 1,SANDBAR,SANDBAR_7_B1
SNMALF_6_UNITS,Sonoma County Landfill,SONMALF_7_B1
SNTARA_1_SNMENG,Sonoma County Comprehensive Energy Proj,SNTARSA_1_GN010
SONOMA_1_PN5SR1,Pond 5,SONOMA_1_N077
SOUTH_2_UNIT,SOUTH HYDRO,SOUTHG_7_B1
SPAULD_6_UNIT 3,SPAULDING HYDRO PH 3 UNIT,SPAULD3_7_B1
SPBURN_2_UNIT 1,Burney Biomass,SPI-BURN_7_N003
SPBURN_7_SNOWMT,SPBURN_7_SNOWMT,SPIBURN_7_N004
SPI LI_2_UNIT 1,Lincoln Biomass,SPILINCF_7_N002
SPIAND_1_ANDSN2,SPI Anderson 2,Q643G_7_N001
SPIAND_1_UNIT,SIERRA PACIFIC IND. (ANDERSON),SPIAND1_7_B1
SPIFBD_1_PL1X2,SIERRA PACIFIC IND. (SONORA),FBERBORD_1_N001
SPQUIN_6_SRPCQU,Quincy Biomass,SPI-QUCY_7_N002
SPRGAP_1_UNIT 1,SPRING GAP HYDRO,SPRNGGP_7_B1
SPVUSA_1_SPVSB1,SP PVUSA Solar Farm,Q653FC2_7_N001
SRINTL_6_UNIT,SRI INTERNATIONAL,SRI_6_N004
STANIS_7_UNIT 1,STANISLAUS HYDRO,STANISLS_7_B1
STAUFF_1_UNIT,RHODIA INC. (RHONE-POULENC),STAUFER_7_B1
STNRES_1_UNIT,Covanta Stanislaus,STNSLSRP_7_B1
STOKCG_1_UNIT 1,STOCKTON COGEN CO.,CPCSTCN_7_B1
STOREY_2_MDRCH2,Madera Chowchilla 2,STOREY1_2_N006
STOREY_2_MDRCH3,Madera Chowchilla 3,STOREY1_2_N007
STOREY_2_MDRCH4,Madera Chowchilla 4,STOREY1_2_N008
STOREY_7_MDRCHW,Madera Canal Site 980,STOREY1_2_N003
STROUD_6_SOLAR,Stroud Solar Station,STROUD_6_N003
STROUD_7_DR1,TERRANOVA RANCH INC,STROUD_6_N005
SUISUN_7_CTYFAI,CITY OF FAIRFIELD GENERATION AGGREGATE,SUISUN_1_N010
SUNSET_2_UNITS,MIDWAY SUNSET COGENERATION PLANT,SUNST_2_N006
SWIFT_1_NAS,YERBA BUENA BATTERY,SWIFT_1_GN001
SYCCRK_1_SOLAR1,2143 Dacy,DACYTAP_7_N001
S_RITA_6_SOLAR1,Sun Harvest Solar,SUNHRVST_7_N001
TANHIL_6_SOLART,Berry Cogen 18,SLR-TANN_7_B1
TBLMTN_6_QF,SMALL QF AGGREGATION - PARADISE,TBLEMTN_6_N005
TEMBLR_7_WELLPT,NUEVO ENERGY COMPANY  (WELPORT),TEMBLOR_1_N004
TESLA_1_QF,SMALL QF AGGREGATION - STOCKTON,TESLA_1_N027
THMENG_1_UNIT 1,Tracy Biomass,THEDV_7_B1
TIDWTR_2_UNITS,MARTINEZ COGEN LIMITED PARTNERSHIP,FOSTERW_7_N004
TKOPWR_2_UNIT,TKO POWER,BEARCRK_6_N001
TKOPWR_6_HYDRO,Bear Creek Hydroelectric Project,BEARCRK_6_N010
TMPLTN_2_SOLAR,Vintner Solar,TEMPLE21_7_N002
TOADTW_6_UNIT,TOAD TOWN,TOADTWN_7_N002
TOPAZ_2_SOLAR,Topaz Solar Farms,TOPAZC1_7_N021
TRNQL8_2_AMASR1,Tranquillity 8 Amarillo,Q1032C2_7_N001
TRNQL8_2_AZUSR1,Tranquillity 8 Azul,Q1032C2_7_N002
TRNQL8_2_ROJSR1,Tranquillity 8 Rojo,Q1032C2_7_N003
TRNQL8_2_VERSR1,Tranquillity 8 Verde,Q1032C2_7_N004
TRNQLT_2_SOLAR,Tranquillity,Q643XC2_7_N001
TUPMAN_1_BIOGAS,ABEC Bidart-Stockale #1,TUPMAN_1_N102
TWISSL_6_SOLAR,"Nickel 1 (""NLH1"")",TWISSLMN_6_N005
TWISSL_6_SOLAR1,Coronal Lost Hills,ISIS_7_N002
TX-ELK_6_SOLAR1,Castor,ELKHILLS_7_N001
TXMCKT_6_UNIT,McKittrick Cogen,TEXMCKT_1_N101
ULTOGL_1_POSO,RIO BRAVO POSO,ULTRAOGL_7_N001
ULTPCH_1_UNIT 1,Pacific Ultrapower Chinese Station,CHSTN_7_B1
ULTPFR_1_UNIT 1,Rio Bravo Fresno,ULTPWRJ_1_N001
ULTRCK_2_UNIT,Rio Bravo Rocklin,ULTRRCK_7_N001
UNCHEM_1_UNIT,CONTRA COSTA CARBON PLANT,UNIONCH_7_B1
UNOCAL_1_UNITS,TOSCO (RODEO PLANT),UNOCAL_7_N002
UNTDQF_7_UNITS,UNITED AIRLINES (COGEN),UALCOGN_1_N001
UNVRSY_1_UNIT 1,Berry Cogen 38 - Unit 1,UNIVRSTY_7_B1
USWND1_2_UNITS,US WIND POWER#1(WALKER),USWP-WKR_6_B2
USWND2_1_UNITS,US WIND POWER#2(PATTERSON),USWP-PAT_1_B1
USWND2_1_WIND1,Golden Hills A,CLLCTR2A_7_N001
USWND2_1_WIND2,Golden Hills B,CLLCTR2B_7_N001
USWND2_1_WIND3,Golden Hills C,GLDHLGNC_7_N001
USWND4_2_UNIT2,Altamont Gas Recovery,USWPRLF_2_N004
USWND4_2_UNITS,US WIND POWER#4(RALPH),USWP-RLF_2_N001
USWNDR_2_SMUD,SOLANO WIND FARM,USWINDPW_7_N002
USWNDR_2_SMUD2,Solano Wind Project Phase 3,RUSSEL_7_N007
USWNDR_2_UNITS,US WIND POWER(RUSSELL),USWINDPW_7_N001
USWPFK_6_FRICK,GREEN RIDGE POWER LLC (FRICK),USWP-FRK_6_N001
USWPJR_2_UNITS,Vasco Wind,USWP-JRW_2_N001
VACADX_1_NAS,VACA-DIXON BATTERY,VACADIX_1_N085
VACADX_1_QF,SMALL QF AGGREGATION - VACAVILLE,VACA-DIX_1_N014
VACADX_1_SOLAR,Vaca-Dixon Solar Station,VACADIX_1_GN001
VACADX_1_UNITA1,CalPeak Power Vaca Dixon Unit 1,DGVADIX_7_B1
VEDDER_1_SEKERN,TEXACO EXPLORATION & PROD (SE KERN RIVER,SHL-KRVD_1_N001
VEGA_6_SOLAR1,Vega Solar,Q548_7_N001
VLYHOM_7_SSJID,Woodward Power Plant,VALLYHM_1_N004
VOLTA_2_UNIT 1,VOLTA HYDRO UNIT 1,VOLTA1_7_B1
VOLTA_2_UNIT 2,Volta Hydro Unit 2,VOLTA2_7_N002
VOLTA_6_BAILCK,Bailey Creek Ranch,VOLTA_6_N009
VOLTA_6_DIGHYD,Digger Creek Ranch Hydro,VOLTA_6_N010
VOLTA_7_QFUNTS,VOLTA_7_QFUNTS,VOLTA2_7_N001
WADHAM_6_UNIT,Wadham Energy LP,WADHAM_7_B1
WATSON_1_CICCOG,CALPINE MONTEREY COGEN INC.,CICCOGN_7_N002
WAUKNA_1_SOLAR,Corcoran Solar,WAUKENA_7_N003
WAUKNA_1_SOLAR2,Corcoran 2,CORCRAN2_7_N001
WDFRDF_2_UNIT 1,WDFRDF_2_UNIT 1,WESTFOR_7_N002
WDFRDF_2_UNIT 2,WDFRDF_2_UNIT 2,WESTFOR_7_N001
WDLEAF_7_UNIT 1,WOODLEAF HYDRO,WOODLEAF_7_B1
WEBER_6_FORWRD,Forward,WEBER1_6_N002
WESTPT_2_UNIT,West Point Hydro Plant,WESTPNT_7_B2
WFRESN_1_SOLAR,Joya Del Sol,WSTFRSO_1_N017
WHEATL_6_LNDFIL,G2 ENERGY OSTROM ROAD LLC,WHEATLND_6_N006
WHITNY_6_SOLAR,Whitney Point Solar,Q532C2_7_N001
WISE_1_UNIT 1,Wise Hydro Unit 1,WISE1_7_B1
WISE_1_UNIT 2,WISE HYDRO UNIT 2,WISE2_7_B1
WLDWD_1_SOLAR1,Wildwood Solar I,S654_7_N001
WLDWD_1_SOLAR2,Wildwood Solar 2,WLDWDG2_7_N001
WLLWCR_6_CEDRFL,CEDAR FLAT HYDRO QF AGGREGATION,WILLWCRK_6_N003
WNDMAS_2_UNIT 1,BUENA VISTA ENERGY LLC,WNDMSTR_2_N001
WOLFSK_1_UNITA1,Wolfskill Energy Center Unit #1,WOLFSKIL_7_B1
WOODWR_1_HYDRO,Quinten Luallen,WDWRGEN_7_N002
WRGHTP_7_AMENGY,SMALL QF AGGREGATION - LOS BANOS,WRGHTPP_6_N002
WSENGY_1_UNIT 1,Wheelabrator Shasta,WHEELBR1_7_B1
WSENGY_1_UNIT 4,WHEELABRATOR SHASTA UNIT 4,WHEELBR2_7_B1
YUBACT_1_SUNSWT,YUBA CITY COGEN,YUBACTY_7_B1
YUBACT_6_UNITA1,Yuba City Energy Center (Calpine),YCCOGEN_7_B1
ZOND_6_UNIT,ZOND WINDSYSTEMS INC.,ZONDWD_6_B1
RVSIDE_2_RERCU3,Riverside Energy Res. Ctr Unit 3,RERCU3_7_GN001
RVSIDE_2_RERCU4,Riverside Energy Res. Ctr Unit 4,RERCU4_7_GN001
RVSIDE_6_RERCU1,Riverside Energy Res. Ctr Unit 1,RERCU1_7_B1
RVSIDE_6_RERCU2,Riverside Energy Res. Ctr Unit 2,RERCU2_7_B1
RVSIDE_6_SOLAR1,Tequesquite Landfill Solar Project,GNS1_7_B1
ACACIA_6_SOLAR,West Antelope Solar,ACACIA_7_N001
ALAMIT_7_UNIT 1,ALAMITOS GEN STA. UNIT 1,ALAMT1G_7_B1
ALAMIT_7_UNIT 2,ALAMITOS GEN STA. UNIT 2,ALAMT2G_7_B1
ALAMIT_7_UNIT 3,ALAMITOS GEN STA. UNIT 3,ALAMT3G_7_B1
ALAMIT_7_UNIT 4,ALAMITOS GEN STA. UNIT 4,ALAMT4G_7_B1
ALAMIT_7_UNIT 5,ALAMITOS GEN STA. UNIT 5,ALAMT5G_7_B1
ALAMIT_7_UNIT 6,ALAMITOS GEN STA. UNIT 6,ALAMT6G_7_B1
ALT6DN_2_WIND7,Pinyon Pines 1,ALTAD1_7_N006
ALT6DS_2_WIND9,Pinyon Pines 2,ALTAD2_7_N006
ALTA3A_2_CPCE4,Alta Wind 4,TOT162E1_6_GN001
ALTA3A_2_CPCE5,Alta Wind 5,TOT162E2_6_GN001
ALTA3A_2_CPCE8,Alta Wind 8,TOT162E3_7_N007
ALTA4A_2_CPCW1,Alta Wind 1,TOT162W1_6_GN001
ALTA4B_2_CPCW2,Alta Wind 2,TOT162W2_6_GN001
ALTA4B_2_CPCW3,Alta Wind 3,TOT162W3_6_GN001
ALTA4B_2_CPCW6,Mustang Hills,TOT162W4_7_N001
ALTA6B_2_WIND11,Alta Wind 11,ALTA6B2_7_N003
ALTA6E_2_WIND10,Alta Wind 10,ALTA6E2_7_N002
ALTWD_1_QF,Altwind,ALTWIND_1_N001
ARBWD_6_QF,Wind Resource II,ARBWIND_6_N001
ARCOGN_2_UNITS,WATSON COGENERATION,ARCO1G_7_B1
ASTORA_2_SOLAR1,Astoria 1,ASTORIA1_7_N001
ASTORA_2_SOLAR2,Astoria 2,ASTORIA2_7_N001
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,AVSOLAR_7_N008
BARRE_2_QF,BARRE QFS,BARRE_2_N043
BARRE_6_PEAKER,Barre Peaker,BARPKGEN_7_B1
BIGCRK_7_DAM7,DAM 7 AT BIG CREEK (FISHWATER GEN),BCRK1-2_1_N004
BIGCRK_7_MAMRES,MAMMOTH POOL RESERVOIR (FISHWATER,BCRK1-2_1_N003
BIGSKY_2_BSKSR6,Big Sky Solar 6,BIGSK230_2_N022
BIGSKY_2_BSKSR7,Big Sky Solar 7,BIGSK230_2_N023
BIGSKY_2_BSKSR8,Big Sky Solar 8,BIGSK230_2_N024
BIGSKY_2_SOLAR1,Antelope Big Sky Ranch ,BIGSKGN1_7_N001
BIGSKY_2_SOLAR2,Big Sky Solar 4,BIGSKGN2_7_N001
BIGSKY_2_SOLAR3,Big Sky Summer ,BIGSKGN3_7_N001
