ELSEGN_2_UN2021,ELSEGN_2_UNIT21,GEN,El Segundo Energy Center Unit 7,228,COMBINED CYCLE,NATURAL GAS,SP15,CISO,
,ENCINA_7_EA2,GEN,ENCINA UNIT 2,104,STEAM,NATURAL GAS,SP15,CISO,SDGE
,ENCINA_7_EA3,GEN,ENCINA UNIT 3,110,STEAM,NATURAL GAS,SP15,CISO,SDGE
,ENCINA_7_EA4,GEN,ENCINA UNIT 4,300,STEAM,NATURAL GAS,SP15,CISO,SDGE
,ENCINA_7_EA5,GEN,ENCINA UNIT 5,330,STEAM,NATURAL GAS,SP15,CISO,SDGE
,ENCINA_7_GT1,GEN,ENCINA GAS TURBINE UNIT 1,14.5,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SDGE
,ENERSJ_2_WIND,GEN,ESJ Wind Energy,155.1,WIND,WIND,SP15,CISO,SDGE
,ENWIND_2_WIND1,GEN,Cameron Ridge,47.1,WIND,WIND,SP15,CISO,SCE
,ENWIND_2_WIND2,GEN,Ridgetop I,38.24,WIND,WIND,SP15,CISO,SCE
ANTLPE_2_QF,ENWIND_6_QF,GEN,ENWIND_6_QF,112.9,,,SP15,CISO,
,ESCNDO_6_EB1BT1,GEN,Escondido BESS 1,10,OTHER,LESR,SP15,CISO,SDGE
,ESCNDO_6_EB2BT2,GEN,Escondido BESS 2,10,OTHER,LESR,SP15,CISO,SDGE
,ESCNDO_6_EB3BT3,GEN,Escondido BESS 3,10,OTHER,LESR,SP15,CISO,SDGE
,ESCNDO_6_PL1X2,GEN,MMC Escondido Aggregate,48.71,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SDGE
,ESCNDO_6_UNITB1,GEN,CalPeak Power Enterprise Unit 1,48.04,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SDGE
,ESCO_6_GLMQF,GEN,Goal Line Cogen,49.9,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SDGE
,ESQUON_6_LNDFIL,GEN,Neal Road Landfill Generating Facility,2.1,RECIPROCATING ENGINE,BIOGAS,NP15,CISO,PGAE
,ETIWND_2_CHMPNE,GEN,Champagne,1,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_FONTNA,GEN,FONTANALYTLE CREEK POWERHOUSE P,2.56,HYDRO,WATER,SP15,CISO,SCE
,ETIWND_2_RTS010,GEN,SPVP010 Fontana RT Solar,1.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_RTS015,GEN,SPVP015,3,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_RTS017,GEN,SPVP017,3.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_RTS018,GEN,SPVP018 Fontana RT Solar,1.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_RTS023,GEN,SPVP023 Fontana RT Solar,2.5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_RTS026,GEN,SPVP026,6,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_RTS027,GEN,SPVP027,2,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_SOLAR1,GEN,Dedeaux Ontario,1,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_SOLAR2,GEN,Rochester,1,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_SOLAR5,GEN,Dulles,2,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,ETIWND_2_UNIT1,GEN,New-Indy Ontario LLC,33.6,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,ETIWND_6_GRPLND,GEN,Grapeland Peaker,47.39,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,ETIWND_6_MWDETI,GEN,ETIWANDA RECOVERY HYDRO,24,HYDRO,WATER,SP15,CISO,SCE
,ETIWND_7_UNIT 3,GEN,ETIWANDA GEN STA. UNIT 3,320,STEAM,NATURAL GAS,SP15,CISO,SCE
,ETIWND_7_UNIT 4,GEN,ETIWANDA GEN STA. UNIT 4,320,STEAM,NATURAL GAS,SP15,CISO,SCE
,EXCHEC_7_UNIT 1,GEN,EXCHEQUER HYDRO,94.5,HYDRO,WATER,NP15,CISO,PGAE
,EXCLSG_1_SOLAR,GEN,Excelsior Solar ,60,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,FELLOW_7_QFUNTS,GEN,Fellow QF Aggregate,6.2,COMBUSTION TURBINE,NATURAL GAS,ZP26,CISO,PGAE
,FLOWD_2_WIND1,GEN,Cameron Ridge 2,11.9,WIND,WIND,SP15,CISO,SCE
ANTLPE_2_QF,FLOWD_6_QF,GEN,FLOWD_6_QF,40.7,,,SP15,CISO,
,FLOWD2_2_FPLWND,GEN,DIABLO WINDS,18,WIND,WIND,NP15,CISO,PGAE
,FMEADO_6_HELLHL,GEN,FMEADO_6_HELLHL,0.6,HYDRO,WATER,NP15,CISO,PGAE
,FMEADO_7_UNIT,GEN,FRENCH MEADOWS HYDRO,16,HYDRO,WATER,NP15,CISO,PGAE
,FORBST_7_UNIT 1,GEN,FORBESTOWN HYDRO,37.5,HYDRO,WATER,NP15,CISO,PGAE
,FORKBU_6_UNIT,GEN,HYPOWER INC. (FORKS OF BUTTE),14.3,HYDRO,WATER,NP15,CISO,PGAE
,FRESHW_1_SOLAR1,GEN,Corcoran 3,20,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,FRIANT_6_UNITS,GEN,FRIANT DAM,25,HYDRO,WATER,NP15,CISO,PGAE
,FRITO_1_LAY,GEN,FRITO-LAY,6,COMBUSTION TURBINE,NATURAL GAS,ZP26,CISO,PGAE
,FROGTN_1_UTICAA,GEN,Angels Powerhouse,1.4,HYDRO,WATER,NP15,CISO,PGAE
,FROGTN_1_UTICAM,GEN,Murphys Powerhouse,3.6,HYDRO,WATER,NP15,CISO,PGAE
,FTSWRD_6_TRFORK,GEN,Three Forks Water Power Project,1.63,HYDRO,WATER,NP15,CISO,PGAE
,FTSWRD_7_QFUNTS,GEN,FTSWRD_7_QFUNTS,1.6,HYDRO,WATER,NP15,CISO,PGAE
,FULTON_1_QF,GEN,SMALL QF AGGREGATION - ZENIA,1,HYDRO,WATER,NP15,CISO,PGAE
,GALE_1_SR3SR3,GEN,Sunray 3,13.8,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GANSO_1_WSTBM1,GEN,Weststar Dairy Biogas,1,RECIPROCATING ENGINE,BIOGAS,ZP26,CISO,PGAE
,GARLND_2_GASLR,GEN,Garland B,180,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GARLND_2_GASLRA,GEN,Garland A,20,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GARNET_1_SOLAR,GEN,North Palm Springs 4A,4,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GARNET_1_SOLAR2,GEN,Garnet Solar Power Generation Station 1,4,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GARNET_1_UNITS,GEN,GARNET GREEN POWER PROJECT AGGREGATE,16.5,WIND,WIND,SP15,CISO,SCE
,GARNET_1_WIND,GEN,GARNET WIND ENERGY CENTER,6.5,WIND,WIND,SP15,CISO,SCE
,GARNET_1_WINDS,GEN,Garnet Winds Aggregation,22.5,WIND,WIND,SP15,CISO,SCE
,GARNET_1_WT3WND,GEN,Wagner Wind,6,WIND,WIND,SP15,CISO,SCE
,GARNET_2_HYDRO,GEN,Whitewater Hydro,1,HYDRO,WATER,SP15,CISO,SCE
,GARNET_2_WIND1,GEN,Phoenix,11.2,WIND,WIND,SP15,CISO,SCE
,GARNET_2_WIND2,GEN,Karen Avenue Wind Farm,11.7,WIND,WIND,SP15,CISO,SCE
,GARNET_2_WIND3,GEN,San Gorgonio East,12.6,WIND,WIND,SP15,CISO,SCE
,GARNET_2_WIND4,GEN,Windustries,9.8,WIND,WIND,SP15,CISO,SCE
,GARNET_2_WIND5,GEN,Eastwind,3,WIND,WIND,SP15,CISO,SCE
,GARNET_2_WPMWD6,GEN,WINTEC PALM,5.93,WIND,WIND,SP15,CISO,SCE
DEVERS_1_QF,GARNET_7_QF,GEN,GARNET_7_QF,92,,,SP15,CISO,
,GATES_2_SOLAR,GEN,Gates Solar Station,20,PHOTO VOLTAIC,SUN,ZP26,CISO,PGAE
,GATES_2_WSOLAR,GEN,West Gates Solar Station,10,PHOTO VOLTAIC,SUN,ZP26,CISO,PGAE
GATWAY_2_PL1X3,GATWAY_2_CTGA,GEN,Gateway CTG A,174,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
GATWAY_2_PL1X3,GATWAY_2_CTGB,GEN,Gateway CTG B,174,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
GATWAY_2_PL1X3,GATWAY_2_PL1X3,GEN,GATEWAY GENERATING STATION,562.5,COMBINED CYCLE,NATURAL GAS,NP15,CISO,PGAE
GATWAY_2_PL1X3,GATWAY_2_STGC,GEN,Gateway STG C,182,STEAM,NATURAL GAS,NP15,CISO,
GENESI_2_STG,GENESI_2_STG,GEN,Genesis Station,250,STEAM,SUN,SP15,CISO,SCE
GENESI_2_STG,GENESI_2_STG1,GEN,Genesis McCoy Solar Project,140,STEAM,SUN,SP15,CISO,
GENESI_2_STG,GENESI_2_STG2,GEN,Genesis McCoy Solar Project,140,STEAM,SUN,SP15,CISO,
,GEYS11_7_UNIT11,GEN,GEYSERS UNIT 11 (HEALDSBURG),74.4,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS12_7_UNIT12,GEN,GEYSERS UNIT 12 (HEALDSBURG),57,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS13_7_UNIT13,GEN,GEYSERS UNIT 13 (HEALDSBURG),95,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS14_7_UNIT14,GEN,GEYSERS UNIT 14 (HEALDSBURG),70,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS16_7_UNIT16,GEN,GEYSERS UNIT 16 (HEALDSBURG),85,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS17_2_BOTRCK,GEN,Bottle Rock Geothermal,10.01,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS17_7_UNIT17,GEN,GEYSERS UNIT 17 (HEALDSBURG),60,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS18_7_UNIT18,GEN,GEYSERS UNIT 18 (HEALDSBURG),72,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GEYS20_7_UNIT20,GEN,GEYSERS UNIT 20 (HEALDSBURG),62,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GIFENS_6_BUGSL1,GEN,Burford Giffen,20,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,GIFFEN_6_SOLAR,GEN,Giffen Solar Station,10,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,GIFFEN_6_SOLAR1,GEN,Aspiration Solar G,9,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
GILROY_1_UNIT,GILROY_1_CT1,GEN,GILROY COGEN - UNIT 1,95,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
GILROY_1_UNIT,GILROY_1_ST2,GEN,GILROY COGEN - UNIT 2,45,STEAM,HEAT RECOVERY,NP15,CISO,
GILROY_1_UNIT,GILROY_1_UNIT,GEN,GILROY COGEN AGGREGATE,120,COMBINED CYCLE,NATURAL GAS,NP15,CISO,PGAE
GILRPP_1_PL1X2,GILRPP_1_PL1X2,GEN,GILROY ENERGY CENTER UNITS 1&2 AGGREGATE,95.2,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,GILRPP_1_PL3X4,GEN,GILROY ENERGY CENTER UNIT #3,46.2,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
GILRPP_1_PL1X2,GILRPP_1_UNIT 1,GEN,Gilroy Energy Center Unit 1,49.9,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
GILRPP_1_PL1X2,GILRPP_1_UNIT 2,GEN,Gilroy Energy Center Unit 2,49.9,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
,GLDFGR_6_SOLAR1,GEN,Portal Ridge B,20,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GLDFGR_6_SOLAR2,GEN,Portal Ridge C,11.4,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GLDTWN_6_COLUM3,GEN,Columbia 3,10,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GLDTWN_6_SOLAR,GEN,Rio Grande,5,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GLNARM_2_UNIT 5,GEN,Glenarm Turbine 5,65.81,COMBINED CYCLE,NATURAL GAS,SP15,CISO,PASA
,GLNARM_7_UNIT 1,GEN,GLEN ARM UNIT 1,22.07,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,PASA
,GLNARM_7_UNIT 2,GEN,GLEN ARM UNIT 2,22.3,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,PASA
,GLNARM_7_UNIT 3,GEN,GLEN ARM UNIT 3,44.83,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,PASA
,GLNARM_7_UNIT 4,GEN,GLEN ARM UNIT 4,42.42,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,PASA
,GLOW_6_SOLAR,GEN,Antelope Power Plant,20,PHOTO VOLTAIC,SUN,SP15,CISO,SCE
,GOLETA_2_QF,GEN,GOLETA QFS,0.4,OTHER,OTHER,SP15,CISO,SCE
,GOLETA_6_ELLWOD,GEN,ELLWOOD ENERGY SUPPORT FACILITY,54,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,GOLETA_6_EXGEN,GEN,EXXON COMPANY USA,48.2,,OTHER,SP15,CISO,SCE
,GOLETA_6_GAVOTA,GEN,Point Arguello Pipeline Company,9.9,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,GOLETA_6_TAJIGS,GEN,GOLETA_6_TAJIGS,2.84,RECIPROCATING ENGINE,BIOGAS,SP15,CISO,SCE
,GONZLS_6_UNIT,GEN,Johnson Canyon Landfill,1.42,RECIPROCATING ENGINE,BIOGAS,NP15,CISO,PGAE
,GOOSLK_1_SOLAR1,GEN,Goose Lake,12,PHOTO VOLTAIC,SUN,ZP26,CISO,PGAE
,GRIDLY_6_SOLAR,GEN,GRIDLEY MAIN TWO,2.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,GRIFFI_2_LSPDYN,TG,Griffith Energy,570,COMBINED CYCLE,NATURAL GAS,SP15,WALC,SCE
,GRIZLY_1_UNIT 1,GEN,GRIZZLY HYDRO,20,HYDRO,WATER,NP15,CISO,PGAE
,GRNLF1_1_UNITS,GEN,Greenleaf 1,49.2,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,GRNLF2_1_UNIT,GEN,GREENLEAF II COGEN,49.5,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,GRNVLY_7_SCLAND,GEN,SANTA CRUZ LANDFILL GENERATING PLANT,3.04,RECIPROCATING ENGINE,BIOGAS,NP15,CISO,PGAE
,GRSCRK_6_BGCKWW,GEN,BIG CREEK WATER WORKS - CEDAR FLAT,5,HYDRO,WATER,NP15,CISO,PGAE
,GRZZLY_1_BERKLY,GEN,Berkeley Cogeneration,26.35,COMBINED CYCLE,NATURAL GAS,NP15,CISO,PGAE
,GUERNS_6_SOLAR,GEN,Guernsey Solar Station,20,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
GWFPWR_1_UNITS,GWFPWR_1_CT 1,GEN,HEP PEAKER PLANT UNIT 1,48,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
GWFPWR_1_UNITS,GWFPWR_1_CT 2,GEN,HEP PEAKER PLANT UNIT 2,48,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,
GWFPWR_1_UNITS,GWFPWR_1_UNITS,GEN,HANFORD PEAKER PLANT,98.46,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
GYS5X6_7_UNITS,GYS5X6_7_UNIT 5,GEN,Geysers Unit 5,55,STEAM,GEOTHERMAL,NP15,CISO,
GYS5X6_7_UNITS,GYS5X6_7_UNIT 6,GEN,Geysers Unit 6,55,STEAM,GEOTHERMAL,NP15,CISO,
GYS5X6_7_UNITS,GYS5X6_7_UNITS,GEN,GEYSERS UNITS 5 & 6 AGGREGATE,85,STEAM,GEOTHERMAL,NP15,CISO,PGAE
GYS7X8_7_UNITS,GYS7X8_7_UNIT 7,GEN,Geysers Unit 7,55,STEAM,GEOTHERMAL,NP15,CISO,
GYS7X8_7_UNITS,GYS7X8_7_UNIT 8,GEN,Geysers Unit 8,55,STEAM,GEOTHERMAL,NP15,CISO,
GYS7X8_7_UNITS,GYS7X8_7_UNITS,GEN,GEYSERS UNITS 7 & 8 AGGREGATE,82,STEAM,GEOTHERMAL,NP15,CISO,PGAE
,GYSRVL_7_WSPRNG,GEN,Warm Springs Hydro,3.75,HYDRO,WATER,NP15,CISO,PGAE
HAASPH_7_PL1X2,HAASPH_7_PL1X2,GEN,HAAS PH UNIT 1 & 2 AGGREGATE,144,HYDRO,WATER,NP15,CISO,PGAE
HAASPH_7_PL1X2,HAASPH_7_UNIT 1,GEN,HAAS PH UNIT 1,72,HYDRO,WATER,NP15,CISO,
HAASPH_7_PL1X2,HAASPH_7_UNIT 2,GEN,HAAS PH UNIT 2,72,HYDRO,WATER,NP15,CISO,
,HALSEY_6_UNIT,GEN,HALSEY HYDRO,13.5,HYDRO,WATER,NP15,CISO,PGAE
,HATCR1_7_UNIT,GEN,Hat Creek  #1 ,8.5,HYDRO,WATER,NP15,CISO,PGAE
,HATCR2_7_UNIT,GEN,Hat Creek  #2  ,8.5,HYDRO,WATER,NP15,CISO,PGAE
,HATLOS_6_BWDHY1,GEN,Bidwell Ditch,2,HYDRO,WATER,NP15,CISO,PGAE
,HATLOS_6_LSCRK,GEN,Lost Creek 1 & 2 Hydro Conversion,1.7,HYDRO,WATER,NP15,CISO,PGAE
,HATRDG_2_WIND,GEN,Hatchet Ridge Wind Farm,102,WIND,WIND,NP15,CISO,PGAE
,HAYPRS_6_QFUNTS,GEN,HAYPRESS HYDRO QF UNITS,18.75,HYDRO,WATER,NP15,CISO,PGAE
,HELMPG_7_UNIT 1,GEN,HELMS PUMP-GEN UNIT 1,407,PUMPED STORAGE,WATER,NP15,CISO,PGAE
,HELMPG_7_UNIT 2,GEN,HELMS PUMP-GEN UNIT 2,407,PUMPED STORAGE,WATER,NP15,CISO,PGAE
,HELMPG_7_UNIT 3,GEN,HELMS PUMP-GEN UNIT 3,404,PUMPED STORAGE,WATER,NP15,CISO,PGAE
,HENRTA_6_SOLAR1,GEN,Lemoore 1,1.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,HENRTA_6_SOLAR2,GEN,Westside Solar Power PV1,2,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,HENRTA_6_UNITA1,GEN,GWF HENRIETTA PEAKER PLANT UNIT 1,49.98,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,HENRTA_6_UNITA2,GEN,GWF HENRIETTA PEAKER PLANT UNIT 2,49.42,COMBUSTION TURBINE,NATURAL GAS,NP15,CISO,PGAE
,HENRTS_1_SOLAR,GEN,Henrietta Solar Project,100,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
HIDSRT_2_UNITS,HIDSRT_2_UNITS,GEN,HIGH DESERT POWER PROJECT AGGREGATE,830,COMBINED CYCLE,NATURAL GAS,SP15,CISO,SCE
HIDSRT_2_UNITS,HIDSRT_7_CTG1,GEN,HIGH DESERT COMBUSTION TURBINE UNIT 1,177.3,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,
HIDSRT_2_UNITS,HIDSRT_7_CTG2,GEN,HIGH DESERT COMBUSTION TURBINE UNIT 2,177.3,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,
HIDSRT_2_UNITS,HIDSRT_7_CTG3,GEN,HIGH DESERT COMBUSTION TURBINE UNIT 3,177.3,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,
HIDSRT_2_UNITS,HIDSRT_7_STG,GEN,HIGH DESERT STEAM TURBINE,323,STEAM,HEAT RECOVERY,SP15,CISO,
,HIGGNS_1_COMBIE,GEN,Combie South,1.5,HYDRO,WATER,NP15,CISO,PGAE
,HIGGNS_7_QFUNTS,GEN,HIGGNS_7_QFUNTS,2,HYDRO,WATER,NP15,CISO,PGAE
,HILAND_7_YOLOWD,GEN,CLEAR LAKE UNIT 1,3.75,HYDRO,WATER,NP15,CISO,PGAE
,HINSON_6_CARBGN,GEN,BP WILMINGTON CALCINER,30,STEAM,HEAT RECOVERY,SP15,CISO,SCE
,HINSON_6_LBECH1,GEN,Long Beach Unit 1,65,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,HINSON_6_LBECH2,GEN,Long Beach Unit 2,65,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,HINSON_6_LBECH3,GEN,Long Beach Unit 3,65,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,HINSON_6_LBECH4,GEN,Long Beach Unit 4,65,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,HINSON_6_SERRGN,GEN,CITY OF LONG BEACH,34.6,OTHER,BIOGAS,SP15,CISO,SCE
,HMLTBR_6_UNITS,GEN,HAMILTON BRANCH PH (AGGREGATE),4.9,HYDRO,WATER,NP15,CISO,PGAE
,HNTGBH_7_UNIT 1,GEN,HUNTINGTON BEACH GEN STA. UNIT 1,225.75,STEAM,NATURAL GAS,SP15,CISO,SCE
,HNTGBH_7_UNIT 2,GEN,HUNTINGTON BEACH GEN STA. UNIT 2,225.8,STEAM,NATURAL GAS,SP15,CISO,SCE
,HOLGAT_1_BORAX,GEN,U.S. Borax Unit 1,48.2,,OTHER,SP15,CISO,SCE
,HOLSTR_1_SOLAR,GEN,San Benito Smart Park,1.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,HOLSTR_1_SOLAR2,GEN,Hollister Solar,1.5,PHOTO VOLTAIC,SUN,NP15,CISO,PGAE
,HUMBPP_1_UNITS3,GEN,Humboldt Bay Generating Station 3,65.08,RECIPROCATING ENGINE,NATURAL GAS,NP15,CISO,PGAE
HUMBPP_6_UNITS,HUMBPP_6_UNITS,GEN,Humboldt Bay Generating Station 1,97.62,RECIPROCATING ENGINE,NATURAL GAS,NP15,CISO,PGAE
HUMBPP_6_UNITS,HUMBPP_6_UNITS1,GEN,Humboldt Bay Generating Station 1,48.81,RECIPROCATING ENGINE,NATURAL GAS,NP15,CISO,PGAE
HUMBPP_6_UNITS,HUMBPP_6_UNITS2,GEN,Humboldt Bay Generating Station 2,48.81,RECIPROCATING ENGINE,NATURAL GAS,NP15,CISO,PGAE
,HUMBSB_1_QF,GEN,SMALL QF AGGREGATION - TRINITY,1.25,HYDRO,WATER,NP15,CISO,PGAE
,HURON_6_SOLAR,GEN,Huron Solar Station,20,PHOTO VOLTAIC,SUN,ZP26,CISO,PGAE
HYTTHM_2_UNITS,HYATT_2_UNIT 1,GEN,Edward Hyatt Gen Unit 1,141.6,HYDRO,WATER,NP15,CISO,
HYTTHM_2_UNITS,HYATT_2_UNIT 2,GEN,Edward Hyatt P-G Unit 2,132.2,HYDRO,WATER,NP15,CISO,
HYTTHM_2_UNITS,HYATT_2_UNIT 3,GEN,Edward Hyatt Gen Unit 3,141.6,HYDRO,WATER,NP15,CISO,
HYTTHM_2_UNITS,HYATT_2_UNIT 4,GEN,Edward Hyatt P-G Unit 4,132.2,HYDRO,WATER,NP15,CISO,
HYTTHM_2_UNITS,HYATT_2_UNIT 5,GEN,Edward Hyatt Gen Unit 5,141.6,HYDRO,WATER,NP15,CISO,
HYTTHM_2_UNITS,HYATT_2_UNIT 6,GEN,Edward Hyatt P-G Unit 6,132.2,HYDRO,WATER,NP15,CISO,
HYTTHM_2_UNITS,HYTTHM_2_UNITS,GEN,HYATT-THERMALITO PUMP-GEN (AGGREGATE),933.1,HYDRO,WATER,NP15,CISO,CWRP
,IGNACO_1_QF,GEN,SMALL QF AGGREGATION - VALLEJO/DINSMORE,0.5,OTHER,OTHER,NP15,CISO,PGAE
,INDIGO_1_UNIT 1,GEN,INDIGO PEAKER UNIT 1,44,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,INDIGO_1_UNIT 2,GEN,INDIGO PEAKER UNIT 2,44.53,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,INDIGO_1_UNIT 3,GEN,INDIGO PEAKER UNIT 3,43.69,COMBUSTION TURBINE,NATURAL GAS,SP15,CISO,SCE
,INDVLY_1_UNITS,GEN,Indian Valley Hydro,3.01,HYDRO,WATER,NP15,CISO,PGAE
,INLDEM_5_UNIT 1,GEN,Inland Empire Energy Center Unit 1,376.2,COMBINED CYCLE,NATURAL GAS,SP15,CISO,SCE
,INSKIP_2_UNIT,GEN,INSKIP HYDRO,8,HYDRO,WATER,NP15,CISO,PGAE
INTKEP_2_UNITS,INTKEP_2_HOLM 1,GEN,HOLM HYDRO UNIT 1,83,,,NP15,CISO,
INTKEP_2_UNITS,INTKEP_2_HOLM 2,GEN,HOLM HYDRO UNIT 2,83,,,NP15,CISO,
INTKEP_2_UNITS,INTKEP_2_KIRKW1,GEN,KIRKWOOD HYDRO UNIT 1,45,,,NP15,CISO,
INTKEP_2_UNITS,INTKEP_2_KIRKW2,GEN,KIRKWOOD HYDRO UNIT 2,45,,,NP15,CISO,
INTKEP_2_UNITS,INTKEP_2_KIRKW3,GEN,KIRKWOOD HYDRO UNIT 3,45,,,NP15,CISO,
INTKEP_2_UNITS,INTKEP_2_UNITS,GEN,CCSF Hetch_Hetchy Hydro Aggregate,405,HYDRO,WATER,NP15,CISO,PGAE
,INTMNT_3_ANAHEIM,TG,Intermountain Power Project,236,STEAM,COAL,SP15,LDWP,SCE
,INTMNT_3_PASADENA,TG,Intermountain Power Project,107,STEAM,COAL,SP15,LDWP,SCE
,INTMNT_3_RIVERSIDE,TG,IPPDYN,137,STEAM,COAL,SP15,LDWP,SCE
,INTTRB_6_UNIT,GEN,Intl Wind Turb Research (Dinosaur Point),21.25,WIND,WIND,NP15,CISO,PGAE
,IVANPA_1_UNIT1,GEN,Ivanpah 1,123.2,STEAM,SUN,SP15,CISO,SCE
,IVANPA_1_UNIT2,GEN,Ivanpah 2,133,STEAM,SUN,SP15,CISO,SCE
,IVANPA_1_UNIT3,GEN,Ivanpah 3,133,STEAM,SUN,SP15,CISO,SCE
,IVSLRP_2_SOLAR1,GEN,Silver Ridge Mount Signal,200,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
IVWEST_2_SOLAR1,IVWEST_2_SOLAR1,GEN,Imperial Valley West ( Q # 608) ,150,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
IVWEST_2_SOLAR1,IVWEST_2_SOLR1A,GEN,IVWEST_2_SOLR1A,75,PHOTO VOLTAIC,SUN,SP15,CISO,
IVWEST_2_SOLAR1,IVWEST_2_SOLR1B,GEN,IVWEST_2_SOLR1B,75,PHOTO VOLTAIC,SUN,SP15,CISO,
,JACMSR_1_JACSR1,GEN,Jacumba Solar Farm,20,PHOTO VOLTAIC,SUN,SP15,CISO,SDGE
,JAWBNE_2_NSRWND,GEN,North Sky River Wind Project,160,WIND,WIND,SP15,CISO,SCE
,JAWBNE_2_SRWND,GEN,Sky River,77,WIND,WIND,SP15,CISO,SCE
